vrsta,otok,spol,prehrana,dob,zdravlje,godina,kljun_duljina,kljun_dubina,peraja_duljina,masa,visina
Gentoo,Biscoe,zenka,riba,juvenilni,pretili,2025,65.6,22.1,188,4910,69.1
Gentoo,Biscoe,zenka,riba,juvenilni,zdravi,2025,46.6,18.4,219,4773,67.73
Gentoo,Biscoe,zenka,riba,juvenilni,pretili,2025,53.9,17.4,221,6151,81.51
Gentoo,Biscoe,zenka,riba,odrasli,pretili,2025,69,17.5,219,7104,91.04
Gentoo,Biscoe,zenka,riba,juvenilni,pretili,2025,57.9,18.3,225,5803,78.03
Gentoo,Biscoe,zenka,riba,juvenilni,pretili,2025,50.5,16.1,232,6698,86.98
Gentoo,Biscoe,zenka,riba,odrasli,pretili,2025,39.1,21.4,254,6740,87.4
Gentoo,Biscoe,zenka,riba,odrasli,pretili,2025,48.2,20.2,238,6146,81.46
Gentoo,Biscoe,zenka,riba,odrasli,pretili,2025,75,16.8,270,7306,93.06
Gentoo,Biscoe,zenka,riba,odrasli,zdravi,2025,66.9,24.3,244,6027,80.27
Gentoo,Biscoe,zenka,riba,juvenilni,pretili,2025,48.9,23.3,214,5353,73.53
Gentoo,Biscoe,zenka,riba,odrasli,pretili,2025,85,21.5,248,6405,84.05
Gentoo,Biscoe,zenka,riba,odrasli,pretili,2025,60.4,24.1,212,6316,83.16
Gentoo,Biscoe,zenka,riba,juvenilni,pretili,2025,65.9,19.5,224,5176,71.76
Gentoo,Biscoe,zenka,riba,juvenilni,pretili,2025,48.3,15.1,205,5919,79.19
Gentoo,Biscoe,zenka,riba,juvenilni,pretili,2025,57.1,18.5,220,5328,73.28
Gentoo,Biscoe,zenka,riba,odrasli,pretili,2025,47.2,19.7,259,7312,93.12
Gentoo,Biscoe,zenka,riba,juvenilni,zdravi,2025,48.4,16,212,4323,63.23
Gentoo,Biscoe,zenka,riba,odrasli,pretili,2025,70.7,21,237,7940,99.4
Gentoo,Biscoe,zenka,riba,juvenilni,pretili,2025,49.7,17.5,219,7093,90.93
Gentoo,Biscoe,zenka,riba,juvenilni,pretili,2025,53.8,19.4,226,4927,69.27
Gentoo,Biscoe,zenka,riba,juvenilni,pretili,2025,44.7,20.5,212,5456,74.56
Gentoo,Biscoe,zenka,riba,juvenilni,pretili,2025,53.8,22.4,226,5889,78.89
Gentoo,Biscoe,zenka,riba,juvenilni,pretili,2025,60.2,18.9,203,5309,73.09
Gentoo,Biscoe,zenka,riba,juvenilni,pretili,2025,51.6,16.8,228,5995,79.95
Gentoo,Biscoe,zenka,riba,juvenilni,pretili,2025,46.2,17.9,222,5747,77.47
Gentoo,Biscoe,zenka,riba,odrasli,pretili,2025,60,20.2,227,6195,81.95
Gentoo,Biscoe,zenka,riba,odrasli,pretili,2025,53.4,25.6,233,6675,86.75
Gentoo,Biscoe,zenka,riba,odrasli,zdravi,2025,46.6,20.8,244,5784,77.84
Gentoo,Biscoe,zenka,riba,odrasli,pretili,2025,65.2,22,227,6526,85.26
Gentoo,Biscoe,zenka,riba,odrasli,pretili,2025,51.8,23.2,237,6649,86.49
Gentoo,Biscoe,zenka,riba,odrasli,pretili,2025,49.8,23.8,227,6328,83.28
Gentoo,Biscoe,zenka,riba,juvenilni,pretili,2025,63,19.4,227,5893,78.93
Gentoo,Biscoe,zenka,riba,odrasli,pothranjeni,2025,62.4,20.3,218,4828,68.28
Gentoo,Biscoe,zenka,riba,odrasli,pretili,2025,62.4,20,234,7634,96.34
Gentoo,Biscoe,zenka,riba,odrasli,pretili,2025,48.3,18.4,243,6888,88.88
Gentoo,Biscoe,zenka,riba,odrasli,pretili,2025,65.3,22.8,254,7788,97.88
Gentoo,Biscoe,zenka,riba,juvenilni,pretili,2025,51.7,24.5,212,6022,80.22
Gentoo,Biscoe,zenka,riba,odrasli,zdravi,2025,62.1,23.7,256,5820,78.2
Gentoo,Biscoe,zenka,riba,juvenilni,pretili,2025,55,19,222,5752,77.52
Gentoo,Biscoe,zenka,riba,juvenilni,zdravi,2025,58.7,16.4,206,4197,61.97
Gentoo,Biscoe,zenka,riba,juvenilni,zdravi,2025,56.2,17.9,220,4891,68.91
Gentoo,Biscoe,zenka,riba,juvenilni,pretili,2025,54.2,19.8,209,5163,71.63
Gentoo,Biscoe,zenka,riba,juvenilni,pretili,2025,51.8,18.3,220,4943,69.43
Gentoo,Biscoe,zenka,riba,juvenilni,pretili,2025,56.4,18.7,217,5154,71.54
Gentoo,Biscoe,zenka,riba,odrasli,pretili,2025,49.3,21.8,218,6182,81.82
Gentoo,Biscoe,zenka,riba,juvenilni,pretili,2025,42.5,19.4,233,6647,86.47
Gentoo,Biscoe,muzjak,riba,odrasli,pretili,2025,52.5,27.5,252,7845,98.45
Gentoo,Biscoe,muzjak,riba,odrasli,pretili,2025,69.4,21.6,284,7814,98.14
Gentoo,Biscoe,muzjak,riba,odrasli,zdravi,2025,70.5,19.3,281,6349,83.49
Gentoo,Biscoe,muzjak,riba,juvenilni,pretili,2025,47.4,20.8,221,6198,81.98
Gentoo,Biscoe,muzjak,riba,odrasli,pretili,2025,56.1,24.2,257,8470,104.7
Gentoo,Biscoe,muzjak,riba,juvenilni,pretili,2025,50.9,19.7,264,6388,83.88
Gentoo,Biscoe,muzjak,riba,juvenilni,pretili,2025,54.5,16.4,256,6491,84.91
Gentoo,Biscoe,muzjak,riba,odrasli,zdravi,2025,64.5,20.1,255,6994,89.94
Gentoo,Biscoe,muzjak,riba,odrasli,pretili,2025,56.9,21.5,233,8412,104.12
Gentoo,Biscoe,muzjak,riba,odrasli,pretili,2025,60,20.9,257,7805,98.05
Gentoo,Biscoe,muzjak,riba,juvenilni,pretili,2025,50.8,19,228,6346,83.46
Gentoo,Biscoe,muzjak,riba,juvenilni,pretili,2025,65.9,16.9,244,7092,90.92
Gentoo,Biscoe,muzjak,riba,juvenilni,zdravi,2025,60.8,15.8,265,5622,76.22
Gentoo,Biscoe,muzjak,riba,odrasli,zdravi,2025,57.8,24.3,268,7136,91.36
Gentoo,Biscoe,muzjak,riba,juvenilni,pretili,2025,55.8,21.6,232,6349,83.49
Gentoo,Biscoe,muzjak,riba,odrasli,pretili,2025,58.2,23.7,263,8675,106.75
Gentoo,Biscoe,muzjak,riba,juvenilni,zdravi,2025,50.9,21.2,249,5719,77.19
Gentoo,Biscoe,muzjak,riba,juvenilni,pretili,2025,60.3,19.8,236,6757,87.57
Gentoo,Biscoe,muzjak,riba,juvenilni,pretili,2025,44.8,20.8,244,6232,82.32
Gentoo,Biscoe,muzjak,riba,juvenilni,pretili,2025,58.6,19,233,8025,100.25
Gentoo,Biscoe,muzjak,riba,odrasli,pretili,2025,66.6,18.2,262,8998,109.98
Gentoo,Biscoe,muzjak,riba,odrasli,pretili,2025,79,26,270,8674,106.74
Gentoo,Biscoe,muzjak,riba,juvenilni,pretili,2025,56.2,19.5,249,6708,87.08
Gentoo,Biscoe,muzjak,riba,juvenilni,pretili,2025,58.1,24,229,5858,78.58
Gentoo,Biscoe,muzjak,riba,odrasli,pretili,2025,84.6,20.1,278,7865,98.65
Gentoo,Biscoe,muzjak,riba,odrasli,pretili,2025,59.2,20.5,283,7556,95.56
Gentoo,Biscoe,muzjak,riba,odrasli,pretili,2025,68.8,19,246,7924,99.24
Gentoo,Biscoe,muzjak,riba,juvenilni,pretili,2025,62.6,17.3,248,6902,89.02
Gentoo,Biscoe,muzjak,riba,juvenilni,pretili,2025,43,16.8,236,6668,86.68
Gentoo,Biscoe,muzjak,riba,juvenilni,zdravi,2025,58.2,19.8,241,5098,70.98
Gentoo,Biscoe,muzjak,riba,juvenilni,zdravi,2025,49.4,17.4,256,5393,73.93
Gentoo,Biscoe,muzjak,riba,odrasli,pretili,2025,73.7,20.7,277,8269,102.69
Gentoo,Biscoe,muzjak,riba,juvenilni,pretili,2025,61,20.1,236,6062,80.62
Gentoo,Biscoe,muzjak,riba,odrasli,pretili,2025,57.7,24.7,262,7676,96.76
Gentoo,Biscoe,muzjak,riba,juvenilni,pretili,2025,69.4,22,233,6704,87.04
Gentoo,Biscoe,muzjak,riba,odrasli,pretili,2025,59.6,19.2,283,7565,95.65
Gentoo,Biscoe,muzjak,riba,juvenilni,pretili,2025,61.5,20.7,246,5890,78.9
Gentoo,Biscoe,muzjak,riba,juvenilni,pretili,2025,67.1,22.2,219,6536,85.36
Gentoo,Biscoe,muzjak,riba,odrasli,pretili,2025,57,20.9,300,8387,103.87
Gentoo,Biscoe,muzjak,riba,juvenilni,pretili,2025,53.2,19.1,271,6453,84.53
Gentoo,Biscoe,muzjak,riba,juvenilni,pretili,2025,46.2,17.4,221,6918,89.18
Gentoo,Biscoe,muzjak,riba,juvenilni,pretili,2025,59.3,19,247,6231,82.31
Gentoo,Biscoe,muzjak,riba,odrasli,pretili,2025,86.8,23.4,276,9060,110.6
Gentoo,Biscoe,muzjak,riba,odrasli,pretili,2025,68.6,18,284,7423,94.23
Gentoo,Biscoe,muzjak,riba,odrasli,zdravi,2025,56.4,26,268,7169,91.69
Gentoo,Biscoe,muzjak,riba,odrasli,pretili,2025,54.9,19.7,275,7728,97.28
Gentoo,Biscoe,muzjak,riba,odrasli,pretili,2025,57.6,22.1,272,8696,106.96
Gentoo,Biscoe,muzjak,riba,odrasli,pretili,2025,75.6,20.5,299,9104,111.04
Gentoo,Biscoe,muzjak,riba,odrasli,pretili,2025,62.9,21.1,254,8420,104.2
Gentoo,Biscoe,muzjak,riba,odrasli,pretili,2025,65.6,22,308,8494,104.94
Gentoo,Biscoe,muzjak,riba,juvenilni,pretili,2025,55.2,18.9,227,6094,80.94
Gentoo,Biscoe,muzjak,riba,odrasli,pretili,2025,71.4,20.9,250,7836,98.36
Gentoo,Biscoe,muzjak,riba,odrasli,pretili,2025,57.3,27.4,254,8585,105.85
Gentoo,Biscoe,muzjak,riba,juvenilni,zdravi,2025,73.9,21.2,235,5461,74.61
Gentoo,Biscoe,muzjak,riba,juvenilni,pretili,2025,52.1,22.9,229,7433,94.33
Gentoo,Biscoe,muzjak,riba,juvenilni,pretili,2025,65.6,17.1,262,6675,86.75
Gentoo,Biscoe,muzjak,riba,juvenilni,pretili,2025,45.1,21.1,201,6357,83.57
Gentoo,Biscoe,muzjak,riba,juvenilni,pretili,2025,63.6,19.8,238,6368,83.68
Gentoo,Biscoe,zenka,kril,juvenilni,zdravi,2025,41.2,20.6,203,4315,63.15
Gentoo,Biscoe,zenka,kril,juvenilni,zdravi,2025,36.2,20.2,179,4319,63.19
Gentoo,Biscoe,zenka,kril,juvenilni,zdravi,2025,36.1,16.9,198,4601,66.01
Gentoo,Biscoe,zenka,kril,juvenilni,pothranjeni,2025,30,18.5,154,3802,58.02
Gentoo,Biscoe,zenka,kril,juvenilni,pretili,2025,32.5,19.8,200,5106,71.06
Gentoo,Biscoe,zenka,kril,juvenilni,zdravi,2025,28.7,20.3,204,4690,66.9
Gentoo,Biscoe,muzjak,kril,odrasli,pretili,2025,36.1,25.5,218,7278,92.78
Gentoo,Biscoe,muzjak,kril,juvenilni,pothranjeni,2025,31.4,19.2,216,4743,67.43
Gentoo,Biscoe,muzjak,kril,juvenilni,zdravi,2025,31.6,19.5,215,5251,72.51
Gentoo,Biscoe,muzjak,kril,juvenilni,pothranjeni,2025,31.3,18.6,199,4378,63.78
Gentoo,Biscoe,muzjak,kril,juvenilni,pothranjeni,2025,30.5,16.9,196,4629,66.29
Gentoo,Biscoe,zenka,kril,juvenilni,pothranjeni,2025,26.8,18.1,200,3947,59.47
Gentoo,Biscoe,zenka,kril,juvenilni,pretili,2025,36.3,21.6,217,4917,69.17
Gentoo,Biscoe,zenka,kril,juvenilni,pothranjeni,2025,28.5,19.5,188,3409,54.09
Gentoo,Biscoe,zenka,kril,juvenilni,zdravi,2025,33.2,15.4,192,4739,67.39
Gentoo,Biscoe,zenka,kril,juvenilni,pretili,2025,36.2,20.7,192,5111,71.11
Gentoo,Biscoe,zenka,kril,juvenilni,zdravi,2025,34.8,19,181,4501,65.01
Gentoo,Biscoe,zenka,kril,odrasli,pothranjeni,2025,32.5,24,206,4769,67.69
Gentoo,Biscoe,zenka,kril,juvenilni,pothranjeni,2025,21.4,18,198,3922,59.22
Gentoo,Biscoe,zenka,kril,juvenilni,pothranjeni,2025,29.3,17.2,203,3884,58.84
Gentoo,Biscoe,zenka,kril,juvenilni,zdravi,2025,24,22.5,181,4436,64.36
Gentoo,Biscoe,zenka,kril,juvenilni,pothranjeni,2025,24.3,21,203,3596,55.96
Gentoo,Biscoe,zenka,kril,juvenilni,pothranjeni,2025,22.7,15.6,204,3505,55.05
Gentoo,Biscoe,zenka,kril,juvenilni,pothranjeni,2025,26.1,19.7,199,3564,55.64
Gentoo,Biscoe,zenka,kril,odrasli,pothranjeni,2025,35.4,17.6,202,4123,61.23
Gentoo,Biscoe,zenka,kril,juvenilni,zdravi,2025,33.5,20.9,188,4371,63.71
Gentoo,Biscoe,zenka,kril,juvenilni,pothranjeni,2025,23.5,16.8,211,3995,59.95
Gentoo,Biscoe,zenka,kril,juvenilni,zdravi,2025,29.3,16.5,190,4730,67.3
Gentoo,Biscoe,zenka,kril,juvenilni,pothranjeni,2025,30.7,21.8,185,3784,57.84
Gentoo,Biscoe,zenka,kril,juvenilni,zdravi,2025,28.3,19.8,176,4860,68.6
Gentoo,Biscoe,zenka,kril,odrasli,zdravi,2025,41,22.5,194,5254,72.54
Gentoo,Biscoe,zenka,kril,juvenilni,zdravi,2025,29,18,172,4521,65.21
Gentoo,Biscoe,zenka,kril,odrasli,pothranjeni,2025,20.5,20.8,229,4739,67.39
Gentoo,Biscoe,zenka,kril,juvenilni,zdravi,2025,23.3,22.1,162,4193,61.93
Gentoo,Biscoe,zenka,kril,odrasli,pothranjeni,2025,30.8,21.6,210,4845,68.45
Gentoo,Biscoe,zenka,kril,odrasli,zdravi,2025,28.6,25.7,205,5920,79.2
Gentoo,Biscoe,zenka,kril,odrasli,pothranjeni,2025,31.7,20.6,207,4678,66.78
Gentoo,Biscoe,zenka,kril,odrasli,zdravi,2025,35.3,22.9,222,5109,71.09
Gentoo,Biscoe,zenka,kril,juvenilni,zdravi,2025,29.8,21.2,178,4307,63.07
Gentoo,Biscoe,zenka,kril,juvenilni,zdravi,2025,36.3,19.4,188,4284,62.84
Gentoo,Biscoe,zenka,kril,juvenilni,zdravi,2025,29.3,21.7,177,4155,61.55
Gentoo,Biscoe,zenka,kril,juvenilni,zdravi,2025,35.7,17.9,186,4690,66.9
Gentoo,Biscoe,zenka,kril,odrasli,zdravi,2025,35.7,22.7,229,4984,69.84
Gentoo,Biscoe,zenka,kril,juvenilni,zdravi,2025,25.9,16.9,189,4810,68.1
Gentoo,Biscoe,zenka,kril,juvenilni,zdravi,2025,31.3,16.5,199,4508,65.08
Gentoo,Biscoe,zenka,kril,juvenilni,zdravi,2025,21.4,19.1,196,4368,63.68
Gentoo,Biscoe,zenka,kril,odrasli,zdravi,2025,28.1,20.7,225,5735,77.35
Gentoo,Biscoe,zenka,kril,odrasli,zdravi,2025,31.6,18.8,193,5004,70.04
Gentoo,Biscoe,zenka,kril,juvenilni,pothranjeni,2025,31.9,20.5,219,4067,60.67
Gentoo,Biscoe,zenka,kril,juvenilni,pothranjeni,2025,32,22.1,200,3912,59.12
Gentoo,Biscoe,zenka,kril,juvenilni,zdravi,2025,34.5,18.4,191,4354,63.54
Gentoo,Biscoe,zenka,kril,juvenilni,zdravi,2025,31,21.1,211,4394,63.94
Gentoo,Biscoe,zenka,kril,juvenilni,pothranjeni,2025,34.1,17.7,203,3822,58.22
Gentoo,Biscoe,zenka,kril,juvenilni,pothranjeni,2025,24.1,18.6,166,3524,55.24
Gentoo,Biscoe,zenka,kril,juvenilni,zdravi,2025,28.3,18.9,201,4404,64.04
Gentoo,Biscoe,zenka,kril,juvenilni,zdravi,2025,25.4,20.7,189,4691,66.91
Gentoo,Biscoe,zenka,kril,juvenilni,zdravi,2025,33.7,18.8,205,4514,65.14
Gentoo,Biscoe,zenka,kril,odrasli,pothranjeni,2025,31.3,17,217,4145,61.45
Gentoo,Biscoe,zenka,kril,odrasli,zdravi,2025,32.9,23.4,213,5279,72.79
Gentoo,Biscoe,zenka,kril,juvenilni,pretili,2025,28.7,19.2,191,4937,69.37
Gentoo,Biscoe,zenka,kril,odrasli,zdravi,2025,33.9,16.4,220,5386,73.86
Gentoo,Biscoe,zenka,kril,juvenilni,pothranjeni,2025,24.9,21.8,171,3699,56.99
Gentoo,Biscoe,zenka,kril,juvenilni,zdravi,2025,31.7,21.9,182,4628,66.28
Gentoo,Biscoe,zenka,kril,juvenilni,pothranjeni,2025,18.8,16.8,180,3846,58.46
Gentoo,Biscoe,muzjak,kril,odrasli,zdravi,2025,31.7,19.3,232,6439,84.39
Gentoo,Biscoe,muzjak,kril,juvenilni,zdravi,2025,29.5,22.5,210,5213,72.13
Gentoo,Biscoe,muzjak,kril,juvenilni,pothranjeni,2025,29.4,18.9,217,4401,64.01
Gentoo,Biscoe,muzjak,kril,juvenilni,zdravi,2025,34.5,21.1,219,5076,70.76
Gentoo,Biscoe,muzjak,kril,odrasli,zdravi,2025,28.3,20.9,243,6141,81.41
Gentoo,Biscoe,muzjak,kril,odrasli,pothranjeni,2025,45.1,24.5,218,5631,76.31
Gentoo,Biscoe,muzjak,kril,juvenilni,zdravi,2025,32.3,16.1,236,5168,71.68
Gentoo,Biscoe,muzjak,kril,odrasli,zdravi,2025,39.4,21.3,229,6648,86.48
Gentoo,Biscoe,muzjak,kril,juvenilni,pothranjeni,2025,25,17.4,193,4763,67.63
Gentoo,Biscoe,muzjak,kril,odrasli,zdravi,2025,36.3,25.7,243,6287,82.87
Gentoo,Biscoe,muzjak,kril,odrasli,pothranjeni,2025,28.2,22.7,216,5359,73.59
Gentoo,Biscoe,muzjak,kril,juvenilni,pretili,2025,26.3,19.3,205,6381,83.81
Gentoo,Biscoe,muzjak,kril,odrasli,zdravi,2025,37.7,22.6,208,6427,84.27
Gentoo,Biscoe,muzjak,kril,juvenilni,zdravi,2025,40.4,17.5,195,5069,70.69
Gentoo,Biscoe,muzjak,kril,odrasli,pothranjeni,2025,37.4,21.5,218,5699,76.99
Gentoo,Biscoe,muzjak,kril,odrasli,pothranjeni,2025,30.2,18.7,209,5728,77.28
Gentoo,Biscoe,muzjak,kril,juvenilni,zdravi,2025,22.9,18.5,188,5626,76.26
Gentoo,Biscoe,muzjak,kril,juvenilni,zdravi,2025,29.8,21,203,5479,74.79
Gentoo,Biscoe,muzjak,kril,juvenilni,pothranjeni,2025,29,22.2,212,4954,69.54
Gentoo,Biscoe,muzjak,kril,odrasli,pothranjeni,2025,43.8,20.6,218,5356,73.56
Gentoo,Biscoe,muzjak,kril,odrasli,pothranjeni,2025,37.6,20.2,236,5565,75.65
Gentoo,Biscoe,muzjak,kril,juvenilni,zdravi,2025,36.3,20.8,234,5510,75.1
Gentoo,Biscoe,muzjak,kril,juvenilni,pothranjeni,2025,39,18.8,234,4538,65.38
Gentoo,Biscoe,muzjak,kril,juvenilni,zdravi,2025,37.8,19.5,192,5164,71.64
Gentoo,Biscoe,muzjak,kril,juvenilni,pothranjeni,2025,22.7,19.4,187,4995,69.95
Gentoo,Biscoe,muzjak,kril,juvenilni,zdravi,2025,26.1,23.2,189,5750,77.5
Gentoo,Biscoe,muzjak,kril,juvenilni,pretili,2025,36.8,17.9,218,6137,81.37
Gentoo,Biscoe,muzjak,kril,juvenilni,pothranjeni,2025,27.6,18.4,212,4981,69.81
Gentoo,Biscoe,muzjak,kril,juvenilni,zdravi,2025,37,15.6,202,5404,74.04
Gentoo,Biscoe,muzjak,kril,juvenilni,pothranjeni,2025,32.6,16,213,4499,64.99
Gentoo,Biscoe,muzjak,kril,odrasli,zdravi,2025,34.2,22.6,243,6532,85.32
Gentoo,Biscoe,muzjak,kril,juvenilni,pretili,2025,43.6,21.6,229,6018,80.18
Gentoo,Biscoe,muzjak,kril,juvenilni,pothranjeni,2025,41,19.1,205,4599,65.99
Gentoo,Biscoe,muzjak,kril,juvenilni,pothranjeni,2025,35.4,22.8,215,4828,68.28
Gentoo,Biscoe,muzjak,kril,juvenilni,pothranjeni,2025,33.2,21.6,215,4809,68.09
Gentoo,Biscoe,muzjak,kril,juvenilni,zdravi,2025,29.7,19.8,216,5605,76.05
Gentoo,Biscoe,muzjak,kril,juvenilni,pothranjeni,2025,31,18.7,208,4814,68.14
Gentoo,Biscoe,muzjak,kril,juvenilni,pothranjeni,2025,33.7,18.7,205,4480,64.8
Gentoo,Biscoe,muzjak,kril,odrasli,pothranjeni,2025,36.8,24.2,218,5864,78.64
Gentoo,Biscoe,muzjak,kril,juvenilni,pretili,2025,36.2,20.6,196,5838,78.38
Gentoo,Biscoe,muzjak,kril,juvenilni,pothranjeni,2025,35.6,17.5,204,4520,65.2
Gentoo,Biscoe,muzjak,kril,juvenilni,pothranjeni,2025,26.4,22.2,233,4607,66.07
Gentoo,Biscoe,muzjak,kril,juvenilni,zdravi,2025,31.5,18.1,203,5554,75.54
Gentoo,Biscoe,muzjak,kril,odrasli,zdravi,2025,30,21.5,202,6081,80.81
Gentoo,Biscoe,muzjak,kril,odrasli,pretili,2025,39,19.9,216,7471,94.71
Gentoo,Biscoe,muzjak,kril,juvenilni,pothranjeni,2025,32.7,21.5,197,4711,67.11
Gentoo,Biscoe,muzjak,kril,juvenilni,zdravi,2025,35.8,18.8,199,5543,75.43
Gentoo,Biscoe,muzjak,kril,odrasli,pretili,2025,39.6,19.9,220,8032,100.32
Gentoo,Biscoe,muzjak,kril,juvenilni,zdravi,2025,29.4,17.5,211,5096,70.96
Gentoo,Biscoe,zenka,roditelji,pilic,pretili,2025,40.4,15.7,180,4008,60.08
Gentoo,Biscoe,zenka,roditelji,pilic,zdravi,2025,43.9,18.9,181,3469,54.69
Gentoo,Biscoe,zenka,roditelji,pilic,zdravi,2025,40.6,17.6,180,3269,52.69
Gentoo,Biscoe,zenka,roditelji,pilic,pothranjeni,2025,37.6,19.6,204,3091,50.91
Gentoo,Biscoe,zenka,roditelji,pilic,zdravi,2025,40.3,16.2,162,3542,55.42
Gentoo,Biscoe,zenka,roditelji,pilic,zdravi,2025,28.2,15.2,172,3376,53.76
Gentoo,Biscoe,zenka,roditelji,pilic,zdravi,2025,39.5,16.7,180,3617,56.17
Gentoo,Biscoe,zenka,roditelji,pilic,zdravi,2025,29.5,15.8,191,3557,55.57
Gentoo,Biscoe,zenka,roditelji,pilic,pothranjeni,2025,31.3,17.8,190,3135,51.35
Gentoo,Biscoe,zenka,roditelji,pilic,zdravi,2025,37,14,190,3255,52.55
Gentoo,Biscoe,zenka,roditelji,pilic,zdravi,2025,28.8,16.9,180,3783,57.83
Gentoo,Biscoe,zenka,roditelji,pilic,pretili,2025,41.1,20,192,3810,58.1
Gentoo,Biscoe,zenka,roditelji,pilic,zdravi,2025,35,15.2,174,3389,53.89
Gentoo,Biscoe,zenka,roditelji,pilic,zdravi,2025,28.5,16.1,189,3553,55.53
Gentoo,Biscoe,zenka,roditelji,pilic,pothranjeni,2025,42.5,13.5,182,3188,51.88
Gentoo,Biscoe,zenka,roditelji,pilic,zdravi,2025,33.7,19.2,182,3484,54.84
Gentoo,Biscoe,zenka,roditelji,pilic,pretili,2025,34.2,16.8,167,3832,58.32
Gentoo,Biscoe,zenka,roditelji,pilic,pretili,2025,33.9,16,162,4000,60
Gentoo,Biscoe,zenka,roditelji,pilic,zdravi,2025,20.4,17.1,177,3462,54.62
Gentoo,Biscoe,zenka,roditelji,pilic,zdravi,2025,41.3,16.9,179,3406,54.06
Gentoo,Biscoe,zenka,roditelji,pilic,pothranjeni,2025,35.1,15.6,169,3069,50.69
Gentoo,Biscoe,zenka,roditelji,pilic,zdravi,2025,35.8,14.2,189,3320,53.2
Gentoo,Biscoe,zenka,roditelji,pilic,zdravi,2025,38.4,17.3,172,3479,54.79
Gentoo,Biscoe,zenka,roditelji,pilic,zdravi,2025,33.5,17,186,3448,54.48
Gentoo,Biscoe,zenka,roditelji,pilic,zdravi,2025,29.4,16.2,177,3330,53.3
Gentoo,Biscoe,zenka,roditelji,pilic,pretili,2025,30.3,16.4,188,3856,58.56
Gentoo,Biscoe,zenka,roditelji,pilic,zdravi,2025,39.4,19.2,168,3624,56.24
Gentoo,Biscoe,zenka,roditelji,pilic,zdravi,2025,34.9,17.6,164,3450,54.5
Gentoo,Biscoe,zenka,roditelji,pilic,zdravi,2025,40,14.3,185,3705,57.05
Gentoo,Biscoe,muzjak,roditelji,pilic,zdravi,2025,45.4,20.7,208,4299,62.99
Gentoo,Biscoe,muzjak,roditelji,pilic,zdravi,2025,45.1,19,189,3935,59.35
Gentoo,Biscoe,muzjak,roditelji,pilic,pothranjeni,2025,41.6,19.7,202,3412,54.12
Gentoo,Biscoe,muzjak,roditelji,pilic,zdravi,2025,32.6,15.5,203,4232,62.32
Gentoo,Biscoe,muzjak,roditelji,pilic,pothranjeni,2025,42.5,20,197,3758,57.58
Gentoo,Biscoe,muzjak,roditelji,pilic,pothranjeni,2025,39,14.1,206,3830,58.3
Gentoo,Biscoe,muzjak,roditelji,pilic,zdravi,2025,35.4,16.8,192,4457,64.57
Gentoo,Biscoe,muzjak,roditelji,pilic,pretili,2025,33.6,19.3,193,4870,68.7
Gentoo,Biscoe,muzjak,roditelji,pilic,pothranjeni,2025,32.2,17.6,215,3482,54.82
Gentoo,Biscoe,muzjak,roditelji,pilic,zdravi,2025,43,20.9,198,4278,62.78
Gentoo,Biscoe,muzjak,roditelji,pilic,zdravi,2025,33.6,19.3,198,4176,61.76
Gentoo,Biscoe,muzjak,roditelji,pilic,pretili,2025,37.9,20.5,214,4773,67.73
Gentoo,Biscoe,muzjak,roditelji,pilic,zdravi,2025,39.3,15.4,196,4094,60.94
Gentoo,Biscoe,muzjak,roditelji,pilic,zdravi,2025,49.1,17,206,3914,59.14
Gentoo,Biscoe,muzjak,roditelji,pilic,zdravi,2025,41.2,18.2,214,4312,63.12
Gentoo,Biscoe,muzjak,roditelji,pilic,zdravi,2025,37.5,17.7,201,4238,62.38
Gentoo,Biscoe,muzjak,roditelji,pilic,zdravi,2025,42.6,19.3,199,4265,62.65
Gentoo,Biscoe,muzjak,roditelji,pilic,zdravi,2025,37,15.5,204,4311,63.11
Gentoo,Biscoe,muzjak,roditelji,pilic,zdravi,2025,30.5,16.7,182,4142,61.42
Gentoo,Biscoe,muzjak,roditelji,pilic,zdravi,2025,36.1,17.5,191,4006,60.06
Gentoo,Biscoe,muzjak,roditelji,pilic,zdravi,2025,46.4,13.8,192,4082,60.82
Gentoo,Biscoe,muzjak,roditelji,pilic,zdravi,2025,41.2,20.5,203,3977,59.77
Gentoo,Biscoe,muzjak,roditelji,pilic,zdravi,2025,42,18.5,197,4213,62.13
Gentoo,Biscoe,muzjak,roditelji,pilic,pretili,2025,45,18.8,204,4624,66.24
Gentoo,Biscoe,muzjak,roditelji,pilic,zdravi,2025,41.5,16,194,4479,64.79
Gentoo,Biscoe,muzjak,roditelji,pilic,pretili,2025,31.5,19.6,191,4758,67.58
Gentoo,Biscoe,muzjak,roditelji,pilic,pretili,2025,23.5,20.7,182,4584,65.84
Gentoo,Biscoe,muzjak,roditelji,pilic,pretili,2025,44.7,17.1,193,4530,65.3
Gentoo,Biscoe,muzjak,roditelji,pilic,zdravi,2025,34.6,16.9,186,4133,61.33
Gentoo,Biscoe,muzjak,roditelji,pilic,zdravi,2025,48.8,20.6,197,4040,60.4
Gentoo,Biscoe,muzjak,roditelji,pilic,pretili,2025,49.6,20.4,182,5155,71.55
Gentoo,Biscoe,muzjak,roditelji,pilic,zdravi,2025,34.7,18.1,198,4054,60.54
Gentoo,Biscoe,muzjak,roditelji,pilic,zdravi,2025,41.4,19.1,189,4389,63.89
